"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_1988-09-06_PRI","TC2_1_13",NA,"Elton Killam","NON",9493,0.106,0
"FL_1988-09-06_PRI","TC2_1_13",NA,"Jack Heflin","NON",42008,0.471,1
"FL_1988-09-06_PRI","TC2_1_13",NA,"John Stapleton","NON",11682,0.131,0
"FL_1988-09-06_PRI","TC2_1_13",NA,"Russ Edgar","NON",26076,0.292,1
"FL_1988-09-06_PRI","TC2_10_1",NA,"Anne Kaylor","NON",26730,0.42,0
"FL_1988-09-06_PRI","TC2_10_1",NA,"E. Bentley","NON",36979,0.58,1
"FL_1988-09-06_PRI","TC2_10_4",NA,"Charles Curry","NON",37502,0.607,1
"FL_1988-09-06_PRI","TC2_10_4",NA,"Robert Pyle","NON",24296,0.393,0
"FL_1988-09-06_PRI","TC2_11_24",NA,"Don MacKenzie","NON",59504,0.431,0
"FL_1988-09-06_PRI","TC2_11_24",NA,"Martin Kahn","NON",78593,0.569,1
"FL_1988-09-06_PRI","TC2_11_36",NA,"Henry Ferro","NON",73931,0.516,1
"FL_1988-09-06_PRI","TC2_11_36",NA,"Meek Robinette","NON",29438,0.205,0
"FL_1988-09-06_PRI","TC2_11_36",NA,"Theodore Mastos","NON",39970,0.279,0
"FL_1988-09-06_PRI","TC2_11_59",NA,"S. Capua","NON",66560,0.519,1
"FL_1988-09-06_PRI","TC2_11_59",NA,"Walter Pesetsky","NON",61767,0.481,0
"FL_1988-09-06_PRI","TC2_11_61",NA,"Edward Swanko","NON",28423,0.219,0
"FL_1988-09-06_PRI","TC2_11_61",NA,"Frederick Mann","NON",53588,0.413,1
"FL_1988-09-06_PRI","TC2_11_61",NA,"Phillip Davis","NON",47834,0.368,1
"FL_1988-09-06_PRI","TC2_11_62",NA,"Calvin Fox","NON",39034,0.289,1
"FL_1988-09-06_PRI","TC2_11_62",NA,"Francis Sevier","NON",31963,0.237,0
"FL_1988-09-06_PRI","TC2_11_62",NA,"Roy Gelber","NON",64019,0.474,1
"FL_1988-09-06_PRI","TC2_12_13",NA,"Braxton Ezell","NON",12237,0.154,0
"FL_1988-09-06_PRI","TC2_12_13",NA,"Claflin Garst, Jr.","NON",22925,0.288,0
"FL_1988-09-06_PRI","TC2_12_13",NA,"Lee Haworth","NON",44524,0.559,1
"FL_1988-09-06_PRI","TC2_15_20",NA,"Basil Dalack","NON",13327,0.146,0
"FL_1988-09-06_PRI","TC2_15_20",NA,"Michael Lebedeker","NON",33250,0.364,1
"FL_1988-09-06_PRI","TC2_15_20",NA,"Richard Oftedal","NON",44792,0.49,1
"FL_1988-09-06_PRI","TC2_15_25",NA,"Gray Israel","NON",21855,0.235,0
"FL_1988-09-06_PRI","TC2_15_25",NA,"Michael Gersten","NON",71237,0.765,1
"FL_1988-09-06_PRI","TC2_16_2",NA,"Richard Payne","NON",8504,0.72,1
"FL_1988-09-06_PRI","TC2_16_2",NA,"Roger McClelland","NON",3300,0.28,0
"FL_1988-09-06_PRI","TC2_16_3",NA,"Jon Overby","NON",7089,0.632,1
"FL_1988-09-06_PRI","TC2_16_3",NA,"Kenneth Smith","NON",4131,0.368,0
"FL_1988-09-06_PRI","TC2_17_3",NA,"Jack Musselman","NON",63388,0.573,1
"FL_1988-09-06_PRI","TC2_17_3",NA,"Robert Rosenberg","NON",47301,0.427,0
"FL_1988-09-06_PRI","TC2_17_31",NA,"James Jacobson","NON",48289,0.448,0
