ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
8/31/2004	REP	Republican	USS	United States Senator	ALA	Alachua			69	69	Byrd	Johnnie		307
8/31/2004	REP	Republican	USS	United States Senator	BAK	Baker			9	9	Byrd	Johnnie		101
8/31/2004	REP	Republican	USS	United States Senator	BAY	Bay			59	59	Byrd	Johnnie		1272
8/31/2004	REP	Republican	USS	United States Senator	BRA	Bradford			22	22	Byrd	Johnnie		105
8/31/2004	REP	Republican	USS	United States Senator	BRE	Brevard			221	221	Byrd	Johnnie		1131
8/31/2004	REP	Republican	USS	United States Senator	BRO	Broward			800	800	Byrd	Johnnie		1889
8/31/2004	REP	Republican	USS	United States Senator	CAL	Calhoun			15	15	Byrd	Johnnie		19
8/31/2004	REP	Republican	USS	United States Senator	CHA	Charlotte			83	83	Byrd	Johnnie		1521
8/31/2004	REP	Republican	USS	United States Senator	CIT	Citrus			41	41	Byrd	Johnnie		554
8/31/2004	REP	Republican	USS	United States Senator	CLA	Clay			64	64	Byrd	Johnnie		2414
8/31/2004	REP	Republican	USS	United States Senator	CLL	Collier			94	94	Byrd	Johnnie		1421
8/31/2004	REP	Republican	USS	United States Senator	CLM	Columbia			25	25	Byrd	Johnnie		251
8/31/2004	REP	Republican	USS	United States Senator	DES	Desoto			17	17	Byrd	Johnnie		63
8/31/2004	REP	Republican	USS	United States Senator	DIX	Dixie			11	11	Byrd	Johnnie		48
8/31/2004	REP	Republican	USS	United States Senator	DUV	Duval			285	285	Byrd	Johnnie		4268
8/31/2004	REP	Republican	USS	United States Senator	ESC	Escambia			91	91	Byrd	Johnnie		1929
8/31/2004	REP	Republican	USS	United States Senator	FLA	Flagler			34	34	Byrd	Johnnie		230
8/31/2004	REP	Republican	USS	United States Senator	FRA	Franklin			10	10	Byrd	Johnnie		39
8/31/2004	REP	Republican	USS	United States Senator	GAD	Gadsden			26	26	Byrd	Johnnie		55
