"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_1992-11-03_GEN","TC2_6_29",NA,"Craig Villanti","NON",217344,0.505,1
"FL_1992-11-03_GEN","TC2_6_29",NA,"Walt Logan","NON",212948,0.495,0
"FL_1992-11-03_GEN","TC2_6_3",NA,"Marsha Glisson","NON",267709,0.611,1
"FL_1992-11-03_GEN","TC2_6_3",NA,"Tom McCoun","NON",170469,0.389,0
"FL_1992-11-03_GEN","SC_1_000",NA,"Rosemary Barkett","NON",2665319,0.609,1
"FL_1992-11-03_GEN","SC_2_000",NA,"Major Harding","NON",2650123,0.656,1
"FL_1992-11-03_GEN","SC_3_000",NA,"Parker McDonald","NON",2578795,0.646,1
"FL_1992-11-03_GEN","SC_4_000",NA,"Ben Overton","NON",2597720,0.649,1
"FL_1992-11-03_GEN","TC1_1_1",NA,"Michael Allen","NON",435750,0.641,1
"FL_1992-11-03_GEN","TC1_1_2",NA,"Edward Barfield","NON",420943,0.626,1
"FL_1992-11-03_GEN","TC1_1_3",NA,"Anne Booth","NON",431211,0.636,1
"FL_1992-11-03_GEN","TC1_1_4",NA,"Charles Kahn","NON",416422,0.618,1
"FL_1992-11-03_GEN","TC1_1_5",NA,"Larry Smith","NON",429597,0.639,1
"FL_1992-11-03_GEN","TC1_1_6",NA,"James Wolf","NON",429148,0.631,1
"FL_1992-11-03_GEN","TC1_2_1",NA,"Richard Frank","NON",830042,0.647,1
"FL_1992-11-03_GEN","TC1_2_2",NA,"Vincent Hall","NON",824964,0.651,1
"FL_1992-11-03_GEN","TC1_3_1",NA,"Mario Goderich","NON",265646,0.744,1
"FL_1992-11-03_GEN","TC1_3_2",NA,"Joseph Nesbitt","NON",246116,0.728,1
"FL_1992-11-03_GEN","TC1_3_3",NA,"Alan Schwartz","NON",242698,0.709,1
"FL_1992-11-03_GEN","TC1_4_1",NA,"Gary Farmer","NON",584553,0.713,1
"FL_1992-11-03_GEN","TC1_4_2",NA,"Hugh Glickstein","NON",559304,0.675,1
"FL_1992-11-03_GEN","TC1_4_3",NA,"George Hersey","NON",567343,0.701,1
"FL_1992-11-03_GEN","TC1_5_1",NA,"Warren Cobb","NON",563006,0.659,1
"FL_1992-11-03_GEN","TC1_5_2",NA,"George Diamantis","NON",529177,0.631,1
"FL_1992-11-03_GEN","TC1_5_3",NA,"Jacqueline Griffin","NON",559086,0.658,1
"FL_1992-11-03_GEN","TC1_5_4",NA,"Earle Peterson","NON",526884,0.631,1
"FL_1992-11-03_GEN","TC1_5_5",NA,"Winifred Sharp","NON",543487,0.641,1
"FL_1992-09-01_PRI","TC2_11_10",NA,"Arthur Taylor","NON",60717,0.552,1
"FL_1992-09-01_PRI","TC2_11_10",NA,"Michael Chavies","NON",49243,0.448,0
"FL_1992-09-01_PRI","TC2_11_21",NA,"Edward Brian","NON",22461,0.206,0
"FL_1992-09-01_PRI","TC2_11_21",NA,"Jack Coe","NON",31354,0.288,0
"FL_1992-09-01_PRI","TC2_11_21",NA,"Judy Kreeger","NON",55236,0.507,1
"FL_1992-09-01_PRI","TC2_11_28",NA,"Jennifer Bailey","NON",44572,0.408,1
"FL_1992-09-01_PRI","TC2_11_28",NA,"Marcus Ambrose","NON",25151,0.23,0
"FL_1992-09-01_PRI","TC2_11_28",NA,"Phillip Knight","NON",39573,0.362,1
"FL_1992-09-01_PRI","TC2_11_40",NA,"Barbara Levenson","NON",58650,0.508,1
"FL_1992-09-01_PRI","TC2_11_40",NA,"Ira Dubitsky","NON",18205,0.158,0
"FL_1992-09-01_PRI","TC2_11_40",NA,"Joseph Nadler","NON",38527,0.334,0
"FL_1992-09-01_PRI","TC2_11_41",NA,"Gerald Hubbart","NON",52748,0.506,1
"FL_1992-09-01_PRI","TC2_11_41",NA,"Robert Weiner","NON",51518,0.494,0
"FL_1992-09-01_PRI","TC2_11_43",NA,"Alan Gold","NON",59358,0.49,0
"FL_1992-09-01_PRI","TC2_11_43",NA,"Leslie Rothenberg","NON",61698,0.51,1
"FL_1992-09-01_PRI","TC2_11_52",NA,"Gary Canner","NON",49286,0.477,0
"FL_1992-09-01_PRI","TC2_11_52",NA,"Michael Genden","NON",54026,0.523,1
"FL_1992-09-01_PRI","TC2_11_62",NA,"David Nevel","NON",36231,0.341,0
"FL_1992-09-01_PRI","TC2_11_62",NA,"Paul Siegel","NON",69962,0.659,1
"FL_1992-09-01_PRI","TC2_12_2",NA,"Harry Rapkin","NON",56445,0.531,1
"FL_1992-09-01_PRI","TC2_12_2",NA,"Nancy Donnellan","NON",49849,0.469,0
"FL_1992-09-01_PRI","TC2_15_24",NA,"John Wessel","NON",54103,0.602,1
"FL_1992-09-01_PRI","TC2_15_24",NA,"Oliver Harris","NON",35799,0.398,0
"FL_1992-09-01_PRI","TC2_15_7",NA,"Edward Fine","NON",64656,0.677,1
"FL_1992-09-01_PRI","TC2_15_7",NA,"Randee Schatz","NON",30826,0.323,0
"FL_1992-09-01_PRI","TC2_20_12",NA,"Jay Rosman","NON",67187,0.615,1
"FL_1992-09-01_PRI","TC2_20_12",NA,"Robert Hagaman","NON",42041,0.385,0
"FL_1992-09-01_PRI","TC2_3_1",NA,"James Bean","NON",15556,0.391,1
"FL_1992-09-01_PRI","TC2_3_1",NA,"Paul Bryan","NON",14781,0.372,1
"FL_1992-09-01_PRI","TC2_3_1",NA,"William Slaughter, II","NON",9421,0.237,0
"FL_1992-09-01_PRI","TC2_4_26",NA,"Mack Crenshaw, Jr.","NON",75543,0.673,1
"FL_1992-09-01_PRI","TC2_4_26",NA,"Roberto Arias","NON",36667,0.327,0
"FL_1992-09-01_PRI","TC2_6_20",NA,"Bonnie Newton","NON",85913,0.492,1
"FL_1992-09-01_PRI","TC2_6_20",NA,"Glenn Woodworth","NON",43153,0.247,0
"FL_1992-09-01_PRI","TC2_6_20",NA,"James Berfield","NON",45412,0.26,1
"FL_1992-09-01_PRI","TC2_6_23",NA,"Charles Cope","NON",56268,0.323,1
"FL_1992-09-01_PRI","TC2_6_23",NA,"Nelly Khouzam","NON",70057,0.402,1
"FL_1992-09-01_PRI","TC2_6_23",NA,"Raymond Conklin","NON",47915,0.275,0
"FL_1992-09-01_PRI","TC2_6_29",NA,"Craig Villanti","NON",73425,0.419,1
"FL_1992-09-01_PRI","TC2_6_29",NA,"Robert Jagger","NON",46222,0.264,0
"FL_1992-09-01_PRI","TC2_6_29",NA,"Walt Logan","NON",55726,0.318,1
"FL_1992-09-01_PRI","TC2_6_3",NA,"Larry Sandefer","NON",26969,0.153,0
"FL_1992-09-01_PRI","TC2_6_3",NA,"Marsha Glisson","NON",85421,0.485,1
"FL_1992-09-01_PRI","TC2_6_3",NA,"Tom McCoun","NON",38732,0.22,1
"FL_1992-09-01_PRI","TC2_6_3",NA,"William Slicker","NON",24908,0.141,0
"FL_1992-09-01_PRI-D","PD_13_000",NA,"Judge Luckey, Jr.","DEM",23423,0.381,0
"FL_1992-09-01_PRI-D","PD_13_000",NA,"Julianne Holt","DEM",38004,0.619,1
"FL_1992-09-01_PRI-D","SA_7_000",NA,"Greg Kimball","DEM",23703,0.413,0
"FL_1992-09-01_PRI-D","SA_7_000",NA,"Ted Doran","DEM",33671,0.587,1
"FL_1992-09-01_PRI-D","SA_8_000",NA,"George Schaefer","DEM",20359,0.42,0
"FL_1992-09-01_PRI-D","SA_8_000",NA,"Rod Smith","DEM",28134,0.58,1
"FL_1992-09-01_PRI-R","PD_19_000",NA,"Diamond Horne","REP",17548,0.402,1
"FL_1992-09-01_PRI-R","PD_19_000",NA,"Elton Schwarz","REP",14226,0.326,1
"FL_1992-09-01_PRI-R","PD_19_000",NA,"Philip Yacucci Jr.","REP",11922,0.273,0
"FL_1992-09-01_PRI-R","SA_15_000",NA,"Douglas Fulton","REP",17053,0.476,0
"FL_1992-09-01_PRI-R","SA_15_000",NA,"Phil Butler","REP",18761,0.524,1
"FL_1992-09-01_PRI-R","SA_18_000",NA,"John Galluzzo","REP",18424,0.297,0
"FL_1992-09-01_PRI-R","SA_18_000",NA,"Norm Wolfinger","REP",43663,0.703,1
"FL_1992-09-01_PRI-R","SA_6_000",NA,"Bernie McCabe","REP",62246,0.641,1
"FL_1992-09-01_PRI-R","SA_6_000",NA,"Larry Jacobs","REP",34905,0.359,0
"FL_1992-09-01_PRI-R","SA_7_000",NA,"James Alexander","REP",20283,0.501,1
"FL_1992-09-01_PRI-R","SA_7_000",NA,"John Tanner","REP",20226,0.499,0
"FL_1992-10-01_PRI-R","PD_19_000",NA,"Diamond Horne","REP",17706,0.576,1
"FL_1992-10-01_PRI-R","PD_19_000",NA,"Elton Schwarz","REP",13053,0.424,0
"FL_1994-11-08_GEN","AG_FL_000",NA,"Bob Butterwort","DEM",2312010,0.575,1
"FL_1994-11-08_GEN","AG_FL_000",NA,"Henry Ferro","REP",1709139,0.425,0
"FL_1994-11-08_GEN","TC2_11_59",NA,"Alex Ferrer","NON",191067,0.616,1
"FL_1994-11-08_GEN","TC2_11_59",NA,"Robert Weiner","NON",118960,0.384,0
"FL_1994-11-08_GEN","TC2_11_60",NA,"Maynard Gross","NON",157497,0.517,1
"FL_1994-11-08_GEN","TC2_11_60",NA,"Peter Lopez","NON",147106,0.483,0
"FL_1994-11-08_GEN","TC2_12_16",NA,"Ed Ford","NON",82246,0.44,0
"FL_1994-11-08_GEN","TC2_12_16",NA,"Nancy Donnell","NON",104836,0.56,1
"FL_1994-11-08_GEN","TC2_13_12",NA,"Dan Perry","NON",97833,0.488,0
"FL_1994-11-08_GEN","TC2_13_12",NA,"Jim Moody","NON",102694,0.512,1
"FL_1994-11-08_GEN","TC2_15_25",NA,"Catherine Brunson","NON",147084,0.56,1
"FL_1994-11-08_GEN","TC2_15_25",NA,"Maria Sachs","NON",115455,0.44,0
"FL_1994-11-08_GEN","TC2_18_12",NA,"Carmine Bravo","NON",94255,0.47,0
"FL_1994-11-08_GEN","TC2_18_12",NA,"Gene Stephenson","NON",106080,0.53,1
"FL_1994-11-08_GEN","TC2_18_20",NA,"Bruce Jacobus","NON",92393,0.462,0
"FL_1994-11-08_GEN","TC2_18_20",NA,"Warren Burk","NON",107417,0.538,1
"FL_1994-11-08_GEN","TC2_5_17",NA,"Paul Hawkes","NON",100522,0.496,0
"FL_1994-11-08_GEN","TC2_5_17",NA,"William Law, Jr.","NON",102179,0.504,1
"FL_1994-11-08_GEN","TC2_6_10",NA,"Philip Federico","NON",184997,0.515,1
"FL_1994-11-08_GEN","TC2_6_10",NA,"Wayne Phillips","NON",174014,0.485,0
"FL_1994-11-08_GEN","TC2_6_12",NA,"Bruce Young","NON",181434,0.499,0
"FL_1994-11-08_GEN","TC2_6_12",NA,"Dee Farnell","NON",182377,0.501,1
"FL_1994-11-08_GEN","TC2_9_28",NA,"Bob Wattles","NON",90163,0.501,1
"FL_1994-11-08_GEN","TC2_9_28",NA,"Roger McDonal","NON",89664,0.499,0
"FL_1994-11-08_GEN","SC_1_000",NA,"Stephen Grimes","NON",2293085,0.672,1
"FL_1994-11-08_GEN","SC_2_000",NA,"Gerald Kogan","NON",2186966,0.658,1
"FL_1994-11-08_GEN","TC1_1_1",NA,"Richard III","NON",349126,0.614,1
"FL_1994-11-08_GEN","TC1_1_2",NA,"James Joanos","NON",339727,0.602,1
"FL_1994-11-08_GEN","TC1_1_3",NA,"Arthur Lawrence","NON",347332,0.616,1
"FL_1994-11-08_GEN","TC1_1_4",NA,"Stephan Mickle","NON",344447,0.61,1
"FL_1994-11-08_GEN","TC1_1_5",NA,"Peter Webster","NON",347416,0.615,1
"FL_1994-11-08_GEN","TC1_2_1",NA,"John Blue","NON",700106,0.664,1
"FL_1994-11-08_GEN","TC1_2_2",NA,"Monterey Campbell","NON",701485,0.67,1
"FL_1994-11-08_GEN","TC1_2_3",NA,"Jack Schoonover","NON",693513,0.664,1
"FL_1994-11-08_GEN","TC1_2_4",NA,"Edward Threadgill","NON",697465,0.665,1
"FL_1994-11-08_GEN","TC1_3_1",NA,"Natalie Baskin","NON",223369,0.724,1
"FL_1994-11-08_GEN","TC1_3_2",NA,"Phillip Hubbart","NON",206828,0.699,1
"FL_1994-11-08_GEN","TC1_3_3",NA,"James Jorgenson","NON",206011,0.698,1
"FL_1994-11-08_GEN","TC1_4_1",NA,"John Dell","NON",483869,0.723,1
"FL_1994-11-08_GEN","TC1_4_2",NA,"Bobby Gunther","NON",479051,0.72,1
"FL_1994-11-08_GEN","TC1_4_3",NA,"Larry Klein","NON",481722,0.718,1
"FL_1994-11-08_GEN","TC1_4_4",NA,"Barbara Pariente","NON",488512,0.73,1
"FL_1994-11-08_GEN","TC1_4_5",NA,"Barry Stone","NON",492378,0.729,1
"FL_1994-11-08_GEN","TC1_5_1",NA,"James Dauksch","NON",468774,0.649,1
"FL_1994-11-08_GEN","TC1_5_2",NA,"Emerson Thompson","NON",471013,0.66,1
"FL_1994-09-08_PRI","TC2_10_14",NA,"Bob Doyel","NON",41710,0.587,1
"FL_1994-09-08_PRI","TC2_10_14",NA,"Joe Young","NON",29308,0.413,0
"FL_1994-09-08_PRI","TC2_11_24",NA,"Marcus Ambrose","NON",62599,0.452,0
"FL_1994-09-08_PRI","TC2_11_24",NA,"Martin Kahn","NON",75891,0.548,1
"FL_1994-09-08_PRI","TC2_11_25",NA,"Craig Dearr","NON",33689,0.271,0
"FL_1994-09-08_PRI","TC2_11_25",NA,"Robert Kaye","NON",90617,0.729,1
"FL_1994-09-08_PRI","TC2_11_35",NA,"Michael Chavies","NON",76393,0.559,1
"FL_1994-09-08_PRI","TC2_11_35",NA,"Ronald Smith","NON",60169,0.441,0
"FL_1994-09-08_PRI","TC2_11_44",NA,"Gary Canner","NON",55459,0.439,0
"FL_1994-09-08_PRI","TC2_11_44",NA,"Ralph Person","NON",70945,0.561,1
"FL_1994-09-08_PRI","TC2_11_45",NA,"Allen Smith","NON",55736,0.408,0
"FL_1994-09-08_PRI","TC2_11_45",NA,"Leonard Rivkind","NON",80896,0.592,1
"FL_1994-09-08_PRI","TC2_11_48",NA,"Anthony Scremin","NON",41667,0.314,0
"FL_1994-09-08_PRI","TC2_11_48",NA,"Maxine Lando","NON",90873,0.686,1
"FL_1994-09-08_PRI","TC2_11_56",NA,"David Tobin","NON",77090,0.582,1
"FL_1994-09-08_PRI","TC2_11_56",NA,"Ron Silver","NON",55456,0.418,0
"FL_1994-09-08_PRI","TC2_11_59",NA,"Alex Ferrer","NON",67034,0.463,1
"FL_1994-09-08_PRI","TC2_11_59",NA,"Robert Weiner","NON",48542,0.335,1
"FL_1994-09-08_PRI","TC2_11_59",NA,"S.Peter Capua","NON",29315,0.202,0
"FL_1994-09-08_PRI","TC2_11_60",NA,"Alison Weinger","NON",29437,0.206,0
"FL_1994-09-08_PRI","TC2_11_60",NA,"Andrew Hague","NON",29495,0.207,0
"FL_1994-09-08_PRI","TC2_11_60",NA,"Maynard Gross","NON",34264,0.24,1
"FL_1994-09-08_PRI","TC2_11_60",NA,"Peter Lopez","NON",49433,0.347,1
"FL_1994-09-08_PRI","TC2_11_67",NA,"Loree Feiler","NON",58911,0.455,0
"FL_1994-09-08_PRI","TC2_11_67",NA,"Victoria Platzer","NON",70614,0.545,1
"FL_1994-09-08_PRI","TC2_11_68",NA,"Philip Maniatty","NON",40935,0.317,0
"FL_1994-09-08_PRI","TC2_11_68",NA,"Stan Blake","NON",88125,0.683,1
"FL_1994-09-08_PRI","TC2_12_16",NA,"Douglas Polk","NON",6624,0.075,0
"FL_1994-09-08_PRI","TC2_12_16",NA,"Ed Ford","NON",25438,0.287,1
"FL_1994-09-08_PRI","TC2_12_16",NA,"Nancy Donnellan","NON",22318,0.252,1
"FL_1994-09-08_PRI","TC2_12_16",NA,"Stanley Swartz","NON",18567,0.21,0
"FL_1994-09-08_PRI","TC2_12_16",NA,"Susan Maulucci","NON",15542,0.176,0
"FL_1994-09-08_PRI","TC2_13_12",NA,"Adelaide Few","NON",23076,0.264,0
"FL_1994-09-08_PRI","TC2_13_12",NA,"Dan Perry","NON",35784,0.409,1
"FL_1994-09-08_PRI","TC2_13_12",NA,"Jim Moody","NON",28549,0.327,1
"FL_1994-09-08_PRI","TC2_14_8",NA,"Glenn Hess","NON",19407,0.545,1
"FL_1994-09-08_PRI","TC2_14_8",NA,"Michael Overstreet","NON",16189,0.455,0
"FL_1994-09-08_PRI","TC2_15_25",NA,"Brian Kimber","NON",10083,0.109,0
"FL_1994-09-08_PRI","TC2_15_25",NA,"Catherine Brunson","NON",30389,0.327,1
"FL_1994-09-08_PRI","TC2_15_25",NA,"Curtis Levine","NON",16083,0.173,0
"FL_1994-09-08_PRI","TC2_15_25",NA,"John Marinelli","NON",16806,0.181,0
"FL_1994-09-08_PRI","TC2_15_25",NA,"Maria Sachs","NON",19457,0.21,1
"FL_1994-09-08_PRI","TC2_16_3",NA,"J. Overby","NON",5493,0.455,0
"FL_1994-09-08_PRI","TC2_16_3",NA,"Steve Shea","NON",6582,0.545,1
"FL_1994-09-08_PRI","TC2_17_3",NA,"Joyce Julian","NON",49950,0.492,0
"FL_1994-09-08_PRI","TC2_17_3",NA,"Julie Koenig","NON",51548,0.508,1
"FL_1994-09-08_PRI","TC2_18_12",NA,"Carmine Bravo","NON",21907,0.242,1
"FL_1994-09-08_PRI","TC2_18_12",NA,"Dean Mosley","NON",15879,0.176,0
"FL_1994-09-08_PRI","TC2_18_12",NA,"Gene Stephenson","NON",19664,0.218,1
"FL_1994-09-08_PRI","TC2_18_12",NA,"Ken Beane","NON",16452,0.182,0
"FL_1994-09-08_PRI","TC2_18_12",NA,"Robert Miller","NON",16480,0.182,0
"FL_1994-09-08_PRI","TC2_18_20",NA,"Bruce Jacobus","NON",22947,0.26,1
"FL_1994-09-08_PRI","TC2_18_20",NA,"Maryellen McDonald","NON",19899,0.226,0
"FL_1994-09-08_PRI","TC2_18_20",NA,"Valerie Brown","NON",17330,0.197,0
"FL_1994-09-08_PRI","TC2_18_20",NA,"Warren Burk","NON",27945,0.317,1
"FL_1994-09-08_PRI","TC2_19_5",NA,"Lynn Park","NON",28937,0.477,0
"FL_1994-09-08_PRI","TC2_19_5",NA,"Paul Kanarek","NON",31689,0.523,1
"FL_1994-09-08_PRI","TC2_19_8",NA,"Bob Hawley","NON",30549,0.543,1
"FL_1994-09-08_PRI","TC2_19_8",NA,"Wes Harvin","NON",25681,0.457,0
"FL_1994-09-08_PRI","TC2_20_18",NA,"Franklin Baker","NON",72886,0.714,1
"FL_1994-09-08_PRI","TC2_20_18",NA,"Harry Hendry","NON",29134,0.286,0
"FL_1994-09-08_PRI","TC2_4_24",NA,"David Wiggins","NON",81052,0.798,1
"FL_1994-09-08_PRI","TC2_4_24",NA,"W.K. Lally","NON",20489,0.202,0
"FL_1994-09-08_PRI","TC2_5_17",NA,"Barbara Gurrola","NON",15182,0.143,0
"FL_1994-09-08_PRI","TC2_5_17",NA,"Hazel Land","NON",11967,0.113,0
"FL_1994-09-08_PRI","TC2_5_17",NA,"Paul Hawkes","NON",33241,0.313,1
"FL_1994-09-08_PRI","TC2_5_17",NA,"William Lackay","NON",16343,0.154,0
"FL_1994-09-08_PRI","TC2_5_17",NA,"William Law, Jr.","NON",29424,0.277,1
"FL_1994-09-08_PRI","TC2_5_4",NA,"Lewis Dinkins","NON",46800,0.437,0
"FL_1994-09-08_PRI","TC2_5_4",NA,"Patricia Thomas","NON",60178,0.563,1
"FL_1994-09-08_PRI","TC2_6_10",NA,"James Berfield","NON",39067,0.269,0
"FL_1994-09-08_PRI","TC2_6_10",NA,"Philip Federico","NON",51139,0.352,1
"FL_1994-09-08_PRI","TC2_6_10",NA,"Wayne Phillips","NON",54978,0.379,1
"FL_1994-09-08_PRI","TC2_6_12",NA,"Bruce Young","NON",42468,0.291,1
"FL_1994-09-08_PRI","TC2_6_12",NA,"Dee Farnell","NON",40892,0.28,1
"FL_1994-09-08_PRI","TC2_6_12",NA,"Raymond Conklin","NON",24655,0.169,0
"FL_1994-09-08_PRI","TC2_6_12",NA,"Tim Peters","NON",38051,0.261,0
"FL_1994-09-08_PRI","TC2_6_14",NA,"Bill Webb","NON",86037,0.601,1
"FL_1994-09-08_PRI","TC2_6_14",NA,"Walt Logan","NON",57203,0.399,0
"FL_1994-09-08_PRI","TC2_7_15",NA,"Everett Jones","NON",34650,0.474,0
"FL_1994-09-08_PRI","TC2_7_15",NA,"Richard Weinberg","NON",38491,0.526,1
"FL_1994-09-08_PRI","TC2_9_28",NA,"Bob Wattles","NON",28413,0.332,1
"FL_1994-09-08_PRI","TC2_9_28",NA,"Dan Matthews","NON",27904,0.326,0
"FL_1994-09-08_PRI","TC2_9_28",NA,"Roger McDonald","NON",29180,0.341,1
"FL_1994-09-08_PRI","TC2_9_29",NA,"Bob Evans","NON",50762,0.592,1
"FL_1994-09-08_PRI","TC2_9_29",NA,"James Glatt","NON",34936,0.408,0
"FL_1994-09-08_PRI","TC2_9_4",NA,"Dan Perry","NON",31245,0.358,0
"FL_1994-09-08_PRI","TC2_9_4",NA,"Ted Coleman","NON",56051,0.642,1
"FL_1994-09-08_PRI-D","SA_11_000",NA,"Katherine Rundle","DEM",64712,0.748,1
"FL_1994-09-08_PRI-D","SA_11_000",NA,"Murray Klein","DEM",21823,0.252,0
"FL_1996-11-05_GEN","PD_11_000",NA,"Bennett Brummer","DEM",251060,0.593,1
"FL_1996-11-05_GEN","PD_11_000",NA,"William Norris","REP",172373,0.407,0
"FL_1996-11-05_GEN","PD_13_000",NA,"John Hooker","REP",117898,0.42,0
"FL_1996-11-05_GEN","PD_13_000",NA,"Julianne Holt","DEM",162553,0.58,1
"FL_1996-11-05_GEN","PD_16_000",NA,"Candida Cobb","REP",10090,0.328,0
"FL_1996-11-05_GEN","PD_16_000",NA,"Rosemary Enright","DEM",20640,0.672,1
"FL_1996-11-05_GEN","PD_7_000",NA,"James Gibson","REP",126946,0.541,1
"FL_1996-11-05_GEN","PD_7_000",NA,"Kit Carson","DEM",107650,0.459,0
"FL_1996-11-05_GEN","SA_13_000",NA,"Harry Coe","DEM",149702,0.509,1
"FL_1996-11-05_GEN","SA_13_000",NA,"Mike Kavouklis","REP",144423,0.491,0
"FL_1996-11-05_GEN","SA_15_000",NA,"Barry Krischer","DEM",242955,0.634,1
"FL_1996-11-05_GEN","SA_15_000",NA,"Phil Butler","REP",140046,0.366,0
"FL_1996-11-05_GEN","SA_4_000",NA,"Harry Shorstein","DEM",195432,0.619,1
"FL_1996-11-05_GEN","SA_4_000",NA,"R. Olliff","REP",120227,0.381,0
"FL_1996-11-05_GEN","SA_7_000",NA,"John Tanner","REP",131614,0.537,1
"FL_1996-11-05_GEN","SA_7_000",NA,"Raymond Warren","DEM",113430,0.463,0
"FL_1996-11-05_GEN","TC2_12_17",NA,"Deborah Ford-Kaus","NON",130804,0.582,1
"FL_1996-11-05_GEN","TC2_12_17",NA,"Stanley Swartz","NON",94029,0.418,0
"FL_1996-11-05_GEN","TC2_13_27",NA,"Bill Levens","NON",123376,0.499,0
"FL_1996-11-05_GEN","TC2_13_27",NA,"Vivian Maye","NON",124026,0.501,1
"FL_1996-11-05_GEN","TC2_15_21",NA,"Paula Russell","NON",152402,0.467,0
"FL_1996-11-05_GEN","TC2_15_21",NA,"Thomas ('Tom') Barkdull III","NON",174244,0.533,1
"FL_1996-11-05_GEN","TC2_16_1",NA,"Mark Jones","NON",17522,0.576,1
"FL_1996-11-05_GEN","TC2_16_1",NA,"Richard Fowler","NON",12899,0.424,0
"FL_1996-11-05_GEN","TC2_19_13",NA,"Bob Kilbride","NON",68916,0.451,0
"FL_1996-11-05_GEN","TC2_19_13",NA,"Cynthia Cox","NON",83862,0.549,1
"FL_1996-11-05_GEN","TC2_5_3",NA,"Barbara Gurrola","NON",143195,0.589,1
"FL_1996-11-05_GEN","TC2_5_3",NA,"Curtis Neal","NON",100022,0.411,0
"FL_1996-11-05_GEN","TC2_6_1",NA,"Lauren Laughlin","NON",258042,0.643,1
"FL_1996-11-05_GEN","TC2_6_1",NA,"Nicholas Mooney","NON",142985,0.357,0
"FL_1996-11-05_GEN","TC2_6_6",NA,"Marion Fleming","NON",207399,0.519,1
"FL_1996-11-05_GEN","TC2_6_6",NA,"Shawn Crane","NON",192305,0.481,0
"FL_1996-11-05_GEN","SC_1_000",NA,"Harry Anstead","NON",2828822,0.685,1
"FL_1996-11-05_GEN","SC_2_000",NA,"Leander Shaw","NON",2741686,0.669,1
"FL_1996-11-05_GEN","SC_3_000",NA,"Charles Wells","NON",2771207,0.69,1
"FL_1996-11-05_GEN","TC1_1_1",NA,"Robert Benton","NON",468137,0.647,1
"FL_1996-11-05_GEN","TC1_1_2",NA,"Marguerite Davis","NON",470125,0.649,1
"FL_1996-11-05_GEN","TC1_1_3",NA,"Charles Miner","NON",465114,0.647,1
"FL_1996-11-05_GEN","TC1_1_4",NA,"William Nortwick","NON",452614,0.631,1
"FL_1996-11-05_GEN","TC1_2_1",NA,"Chris Altenbernd","NON",835756,0.691,1
"FL_1996-11-05_GEN","TC1_2_2",NA,"Paul Danahy","NON",831618,0.69,1
"FL_1996-11-05_GEN","TC1_2_3",NA,"Carolyn Fulmer","NON",870556,0.717,1
"FL_1996-11-05_GEN","TC1_2_4",NA,"Richard Lazzara","NON",832836,0.692,1
"FL_1996-11-05_GEN","TC1_2_5",NA,"Jerry Parker","NON",835244,0.7,1
"FL_1996-11-05_GEN","TC1_2_6",NA,"David Patterson","NON",833521,0.702,1
"FL_1996-11-05_GEN","TC1_2_7",NA,"Peggy Quince","NON",858450,0.715,1
"FL_1996-11-05_GEN","TC1_2_8",NA,"James Whatley","NON",829220,0.696,1
"FL_1996-11-05_GEN","TC1_3_1",NA,"Gerald Cope","NON",264928,0.737,1
"FL_1996-11-05_GEN","TC1_3_2",NA,"David Gersten","NON",260241,0.706,1
"FL_1996-11-05_GEN","TC1_3_3",NA,"Melvia Green","NON",267094,0.742,1
"FL_1996-11-05_GEN","TC1_3_4",NA,"David Levy","NON",269664,0.739,1
"FL_1996-11-05_GEN","TC1_4_1",NA,"Mark Polen","NON",603066,0.737,1
"FL_1996-11-05_GEN","TC1_4_2",NA,"George Shahood","NON",570143,0.714,1
"FL_1996-11-05_GEN","TC1_4_3",NA,"W. Stevenson","NON",586635,0.732,1
"FL_1996-11-05_GEN","TC1_4_4",NA,"Martha Warner","NON",609079,0.747,1
"FL_1996-11-05_GEN","TC1_5_1",NA,"John Antoon","NON",625336,0.688,1
"FL_1996-11-05_GEN","TC1_5_2",NA,"Gilbert Goshorn","NON",598066,0.672,1
"FL_1996-11-05_GEN","TC1_5_3",NA,"Charles Harris","NON",613564,0.683,1
"FL_1996-09-03_PRI","TC2_10_12",NA,"Gary Sawyer","NON",31379,0.442,0
"FL_1996-09-03_PRI","TC2_10_12",NA,"Susan Roberts","NON",39589,0.558,1
"FL_1996-09-03_PRI","TC2_10_2",NA,"Byron Hileman","NON",29984,0.44,0
"FL_1996-09-03_PRI","TC2_10_2",NA,"Robert Pyle","NON",38170,0.56,1
"FL_1996-09-03_PRI","TC2_11_16",NA,"Leon Firtel","NON",92608,0.557,1
"FL_1996-09-03_PRI","TC2_11_16",NA,"Miguel Rodez","NON",73660,0.443,0
"FL_1996-09-03_PRI","TC2_11_19",NA,"Donna Ballman","NON",85240,0.467,0
"FL_1996-09-03_PRI","TC2_11_19",NA,"Manny Crespo","NON",97451,0.533,1
"FL_1996-09-03_PRI","TC2_11_23",NA,"Larry Schatzman","NON",71582,0.413,0
"FL_1996-09-03_PRI","TC2_11_23",NA,"Peter Lopez","NON",101550,0.587,1
"FL_1996-09-03_PRI","TC2_11_44",NA,"Jerald Bagley","NON",98525,0.572,1
